,Adj Close,Adj Close,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
,AAPL,ABT,AAPL,ABT,AAPL,ABT,AAPL,ABT,AAPL,ABT,AAPL,ABT
Date,,,,,,,,,,,,
2021-12-28 00:00:00-05:00,178.2554473876953,138.15176391601562,179.2899932861328,140.47000122070312,181.3300018310547,141.7100067138672,178.52999877929688,140.1300048828125,180.16000366210938,141.5800018310547,79144300,3296000
2021-12-29 00:00:00-05:00,178.3449249267578,138.85987854003906,179.3800048828125,141.19000244140625,180.6300048828125,141.66000366210938,178.13999938964844,139.3300018310547,179.3300018310547,140.47000122070312,62348900,2848900
2021-12-30 00:00:00-05:00,177.17172241210938,138.6730194091797,178.1999969482422,141.0,180.57000732421875,141.75,178.08999633789062,140.58999633789062,179.47000122070312,141.41000366210938,59773000,2809100
2021-12-31 00:00:00-05:00,176.54537963867188,138.41729736328125,177.57000732421875,140.74000549316406,179.22999572753906,141.77000427246094,177.25999450683594,140.72000122070312,178.08999633789062,141.0,64062300,3271800
2022-01-03 00:00:00-05:00,180.95973205566406,136.745361328125,182.00999450683594,139.0399932861328,182.8800048828125,139.8300018310547,177.7100067138672,137.2100067138672,177.8300018310547,139.42999267578125,104487900,6688100
2022-01-04 00:00:00-05:00,178.66307067871094,133.5293426513672,179.6999969482422,135.77000427246094,182.94000244140625,139.64999389648438,179.1199951171875,134.75999450683594,182.6300048828125,139.5,99310400,8241200
2022-01-05 00:00:00-05:00,173.91065979003906,132.92938232421875,174.9199981689453,135.16000366210938,180.1699981689453,137.02999877929688,174.63999938964844,135.07000732421875,179.61000061035156,135.14999389648438,94537600,5948200
2022-01-06 00:00:00-05:00,171.00750732421875,132.9097137451172,172.0,135.13999938964844,175.3000030517578,136.2100067138672,171.63999938964844,133.8800048828125,172.6999969482422,135.0,96904000,5710200
2022-01-07 00:00:00-05:00,171.17654418945312,133.32278442382812,172.1699981689453,135.55999755859375,174.13999938964844,136.17999267578125,171.02999877929688,134.3800048828125,172.88999938964844,134.8800048828125,86709100,4367500
2022-01-10 00:00:00-05:00,171.1964111328125,133.02774047851562,172.19000244140625,135.25999450683594,172.5,135.5,168.1699981689453,133.9199981689453,169.0800018310547,134.7899932861328,106765600,5975600
2022-01-11 00:00:00-05:00,174.06973266601562,133.46047973632812,175.0800018310547,135.6999969482422,175.17999267578125,135.97000122070312,170.82000732421875,134.0399932861328,172.32000732421875,135.22999572753906,76138300,5709400
2022-01-12 00:00:00-05:00,174.5171356201172,131.51318359375,175.52999877929688,133.72000122070312,177.17999267578125,135.6999969482422,174.82000732421875,132.52999877929688,176.1199951171875,134.88999938964844,74805200,8416000
2022-01-13 00:00:00-05:00,171.1964111328125,127.96007537841797,172.19000244140625,129.64999389648438,176.6199951171875,132.8300018310547,171.7899932861328,129.42999267578125,175.77999877929688,132.38999938964844,84505800,7174500
2022-01-14 00:00:00-05:00,172.07135009765625,126.48951721191406,173.07000732421875,128.16000366210938,173.77999877929688,130.58999633789062,171.08999633789062,127.0199966430664,171.33999633789062,130.49000549316406,80440800,9256900
2022-01-18 00:00:00-05:00,168.82022094726562,124.92022705078125,169.8000030517578,126.56999969482422,172.5399932861328,127.93000030517578,169.41000366210938,125.55000305175781,171.50999450683594,127.4000015258789,90956700,5850100
2022-01-19 00:00:00-05:00,165.27081298828125,124.40701293945312,166.22999572753906,126.05000305175781,171.0800018310547,127.58000183105469,165.94000244140625,125.83000183105469,170.0,126.75,94815000,3996400
2022-01-20 00:00:00-05:00,163.56072998046875,123.08448028564453,164.50999450683594,124.70999908447266,169.67999267578125,127.91000366210938,164.17999267578125,124.61000061035156,166.97999572753906,126.23999786376953,91420500,8652600
2022-01-21 00:00:00-05:00,161.4728546142578,124.18988800048828,162.41000366210938,125.83000183105469,166.3300018310547,127.08999633789062,162.3000030517578,124.86000061035156,164.4199981689453,126.80999755859375,122848900,10132700
2022-01-24 00:00:00-05:00,160.68739318847656,122.20608520507812,161.6199951171875,123.81999969482422,162.3000030517578,124.5,154.6999969482422,120.68000030517578,160.02000427246094,124.01000213623047,162294600,10864500
2022-01-25 00:00:00-05:00,158.85801696777344,121.66324615478516,159.77999877929688,123.2699966430664,162.75999450683594,124.62000274658203,157.02000427246094,121.58999633789062,158.97999572753906,123.08000183105469,115798400,9126600
2022-01-26 00:00:00-05:00,158.76852416992188,118.50495910644531,159.69000244140625,120.06999969482422,164.38999938964844,121.68000030517578,157.82000732421875,119.0,163.5,119.19000244140625,108275300,14753100
2022-01-27 00:00:00-05:00,158.30123901367188,118.8701400756836,159.22000122070312,120.44000244140625,163.83999633789062,123.16999816894531,158.27999877929688,119.73999786376953,162.4499969482422,120.9800033569336,121954600,9179500
2022-01-28 00:00:00-05:00,169.34715270996094,123.71613311767578,170.3300018310547,125.3499984741211,170.35000610351562,125.52999877929688,162.8000030517578,119.61000061035156,165.7100067138672,120.7699966430664,179935700,8286500
2022-01-31 00:00:00-05:00,173.77146911621094,125.79862976074219,174.77999877929688,127.45999908447266,175.0,127.95999908447266,169.50999450683594,125.12999725341797,170.16000366210938,125.5199966430664,115541600,7210000
2022-02-01 00:00:00-05:00,173.6024627685547,125.5420150756836,174.61000061035156,127.19999694824219,174.83999633789062,127.66000366210938,172.30999755859375,126.23999786376953,174.00999450683594,127.37000274658203,86213900,5602000
2022-02-02 00:00:00-05:00,174.82533264160156,128.34500122070312,175.83999633789062,130.0399932861328,175.8800048828125,130.74000549316406,173.3300018310547,127.86000061035156,174.75,128.25,84914300,7450500
2022-02-03 00:00:00-05:00,171.90231323242188,128.41409301757812,172.89999389648438,130.11000061035156,176.24000549316406,130.94000244140625,172.1199951171875,128.25999450683594,174.47999572753906,128.6300048828125,89418100,5613300
2022-02-04 00:00:00-05:00,171.61363220214844,128.01931762695312,172.38999938964844,129.7100067138672,174.10000610351562,130.52000427246094,170.67999267578125,128.60000610351562,171.67999267578125,129.55999755859375,82465400,4149700
2022-02-07 00:00:00-05:00,170.8869171142578,126.38094329833984,171.66000366210938,128.0500030517578,173.9499969482422,129.9499969482422,170.9499969482422,127.68000030517578,172.86000061035156,129.8699951171875,77251200,4035200
2022-02-08 00:00:00-05:00,174.04263305664062,126.97311401367188,174.8300018310547,128.64999389648438,175.35000610351562,128.94000244140625,171.42999267578125,127.16000366210938,171.72999572753906,127.52999877929688,74829200,3890900
2022-02-09 00:00:00-05:00,175.48611450195312,128.78915405273438,176.27999877929688,130.49000549316406,176.64999389648438,130.7899932861328,174.89999389648438,129.4199981689453,176.0500030517578,129.52000427246094,71285000,3434200
2022-02-10 00:00:00-05:00,171.34483337402344,126.0947265625,172.1199951171875,127.76000213623047,175.47999572753906,129.9199981689453,171.5500030517578,127.16999816894531,174.13999938964844,128.57000732421875,90865900,5917700
2022-02-11 00:00:00-05:00,167.88052368164062,123.85430908203125,168.63999938964844,125.48999786376953,173.0800018310547,128.9199981689453,168.0399932861328,125.1500015258789,172.3300018310547,127.77999877929688,98670700,4803200
2022-02-14 00:00:00-05:00,168.1194305419922,121.17963409423828,168.8800048828125,122.77999877929688,169.5800018310547,125.56999969482422,166.55999755859375,121.9800033569336,167.3699951171875,125.0,86185500,7433900
2022-02-15 00:00:00-05:00,172.01182556152344,122.36399841308594,172.7899932861328,123.9800033569336,172.9499969482422,125.41999816894531,170.25,123.41000366210938,170.97000122070312,124.19000244140625,62527400,5298000
2022-02-16 00:00:00-05:00,171.77291870117188,122.06790161132812,172.5500030517578,123.68000030517578,173.33999633789062,124.11000061035156,170.0500030517578,121.55999755859375,171.85000610351562,123.44999694824219,61177400,5078100
2022-02-17 00:00:00-05:00,168.1194305419922,119.00831604003906,168.8800048828125,120.58000183105469,171.91000366210938,123.18000030517578,168.47000122070312,120.47000122070312,171.02999877929688,122.98999786376953,69589300,3688300
2022-02-18 00:00:00-05:00,166.5465545654297,115.26770782470703,167.3000030517578,116.79000091552734,170.5399932861328,120.30999755859375,166.19000244140625,114.83999633789062,169.82000732421875,120.0,82772700,12376100
2022-02-22 00:00:00-05:00,163.57997131347656,115.97833251953125,164.32000732421875,117.51000213623047,166.69000244140625,119.33000183105469,162.14999389648438,116.0999984741211,164.97999572753906,116.54000091552734,91162800,8372800
2022-02-23 00:00:00-05:00,159.34912109375,115.72171020507812,160.07000732421875,117.25,166.14999389648438,118.83999633789062,159.75,116.98999786376953,165.5399932861328,118.0,90009200,5184200
2022-02-24 00:00:00-05:00,162.00709533691406,117.17255401611328,162.74000549316406,118.72000122070312,162.85000610351562,118.91999816894531,152.0,114.43000030517578,152.5800018310547,115.0,141147500,6252600
2022-02-25 00:00:00-05:00,164.1075897216797,120.81446075439453,164.85000610351562,122.41000366210938,165.1199951171875,122.93000030517578,160.8699951171875,118.5,163.83999633789062,118.72000122070312,91974200,5837700
2022-02-28 00:00:00-05:00,164.37637329101562,119.04779815673828,165.1199951171875,120.62000274658203,165.4199981689453,121.05999755859375,162.42999267578125,119.1500015258789,163.05999755859375,121.05000305175781,95056600,6828400
2022-03-01 00:00:00-05:00,162.46502685546875,116.62972259521484,163.1999969482422,118.16999816894531,166.60000610351562,121.16000366210938,161.97000122070312,117.37999725341797,164.6999969482422,120.30999755859375,83474400,6697700
2022-03-02 00:00:00-05:00,165.8098907470703,118.79118347167969,166.55999755859375,120.36000061035156,167.36000061035156,121.05000305175781,162.9499969482422,118.26000213623047,164.38999938964844,118.62000274658203,79724800,6419800
2022-03-03 00:00:00-05:00,165.4813690185547,119.39322662353516,166.22999572753906,120.97000122070312,168.91000366210938,122.06999969482422,165.5500030517578,120.48999786376953,168.47000122070312,120.80000305175781,76678400,5223100
2022-03-04 00:00:00-05:00,162.43515014648438,119.8274917602539,163.1699981689453,121.41000366210938,165.5500030517578,121.76000213623047,162.10000610351562,119.01000213623047,164.49000549316406,119.93000030517578,83737200,5911400
2022-03-07 00:00:00-05:00,158.5825958251953,117.31072998046875,159.3000030517578,118.86000061035156,165.02000427246094,120.88999938964844,159.0399932861328,117.26000213623047,163.36000061035156,120.54000091552734,96418800,6632000
2022-03-08 00:00:00-05:00,156.73095703125,114.5965805053711,157.44000244140625,116.11000061035156,162.8800048828125,119.0199966430664,155.8000030517578,115.70999908447266,158.82000732421875,117.91000366210938,131148300,6694000
2022-03-09 00:00:00-05:00,162.21615600585938,116.84685516357422,162.9499969482422,118.38999938964844,163.41000366210938,119.19999694824219,159.41000366210938,116.44000244140625,161.47999572753906,117.9000015258789,91454900,5004700
2022-03-10 00:00:00-05:00,157.8061065673828,115.4749755859375,158.52000427246094,117.0,160.38999938964844,117.80999755859375,155.97999572753906,115.7300033569336,160.1999969482422,117.18000030517578,105342000,4377600
2022-03-11 00:00:00-05:00,154.0331573486328,112.5338134765625,154.72999572753906,114.0199966430664,159.27999877929688,118.05999755859375,154.5,113.87999725341797,158.92999267578125,117.44000244140625,96970100,8012400
2022-03-14 00:00:00-04:00,149.94166564941406,114.0142593383789,150.6199951171875,115.5199966430664,154.1199951171875,117.20999908447266,150.10000610351562,114.58000183105469,151.4499969482422,114.9000015258789,108732100,5527500
2022-03-15 00:00:00-04:00,154.3915252685547,115.94872283935547,155.08999633789062,117.4800033569336,155.57000732421875,117.79000091552734,150.3800048828125,116.22000122070312,150.89999389648438,117.5,92964300,5041200
2022-03-16 00:00:00-04:00,158.87127685546875,117.92264556884766,159.58999633789062,119.4800033569336,160.0,119.54000091552734,154.4600067138672,116.95999908447266,157.0500030517578,118.20999908447266,102300200,4441800
2022-03-17 00:00:00-04:00,159.89663696289062,119.62023162841797,160.6199951171875,121.19999694824219,161.0,121.23999786376953,157.6300048828125,118.7300033569336,158.61000061035156,119.0,75615400,3998900
2022-03-18 00:00:00-04:00,163.2415008544922,120.85392761230469,163.97999572753906,122.44999694824219,164.47999572753906,122.66999816894531,159.75999450683594,120.68000030517578,160.50999450683594,121.73999786376953,123511700,7823800
2022-03-21 00:00:00-04:00,164.6352081298828,120.17292785644531,165.3800048828125,121.76000213623047,166.35000610351562,123.0999984741211,163.00999450683594,121.16000366210938,163.50999450683594,121.93000030517578,95811400,4135100
2022-03-22 00:00:00-04:00,168.05970764160156,120.30123138427734,168.82000732421875,121.88999938964844,169.4199981689453,122.52999877929688,164.91000366210938,121.26000213623047,165.50999450683594,121.88999938964844,81532000,4479600
2022-03-23 00:00:00-04:00,169.44346618652344,115.39601135253906,170.2100067138672,116.91999816894531,172.63999938964844,121.23999786376953,167.64999389648438,116.73999786376953,167.99000549316406,121.11000061035156,98062700,5656000
2022-03-24 00:00:00-04:00,173.2860565185547,116.28428649902344,174.07000732421875,117.81999969482422,174.13999938964844,117.87999725341797,170.2100067138672,116.61000061035156,171.05999755859375,117.37999725341797,90131400,4505800
2022-03-25 00:00:00-04:00,173.93313598632812,117.3995590209961,174.72000122070312,118.94999694824219,175.27999877929688,119.30999755859375,172.75,117.73999786376953,173.8800048828125,118.6500015258789,80546200,2896300
2022-03-28 00:00:00-04:00,174.80917358398438,118.4260025024414,175.60000610351562,119.98999786376953,175.72999572753906,120.0,172.0,118.70999908447266,172.1699981689453,119.37999725341797,90371900,5350900
2022-03-29 00:00:00-04:00,178.15403747558594,118.62339782714844,178.9600067138672,120.19000244140625,179.00999450683594,122.06999969482422,176.33999633789062,119.30999755859375,176.69000244140625,121.83000183105469,100589400,5126100
2022-03-30 00:00:00-04:00,176.9694061279297,118.8109130859375,177.77000427246094,120.37999725341797,179.61000061035156,120.73999786376953,176.6999969482422,119.47000122070312,178.5500030517578,119.87000274658203,92633200,4064800
2022-03-31 00:00:00-04:00,173.82363891601562,116.81724548339844,174.61000061035156,118.36000061035156,178.02999877929688,120.48999786376953,174.39999389648438,118.0999984741211,177.83999633789062,120.20999908447266,103049300,5432600
2022-04-01 00:00:00-04:00,173.52496337890625,117.03437805175781,174.30999755859375,118.58000183105469,174.8800048828125,118.97000122070312,171.94000244140625,117.26000213623047,174.02999877929688,118.83999633789062,78751300,4314000
2022-04-04 00:00:00-04:00,177.63636779785156,117.3304672241211,178.44000244140625,118.87999725341797,178.49000549316406,118.9800033569336,174.44000244140625,117.56999969482422,174.57000732421875,117.87000274658203,76468400,4037200
2022-04-05 00:00:00-04:00,174.27159118652344,117.92264556884766,175.05999755859375,119.4800033569336,178.3000030517578,121.19000244140625,174.4199981689453,118.13999938964844,177.5,118.26000213623047,73401800,6113400
2022-04-06 00:00:00-04:00,171.05615234375,118.37665557861328,171.8300018310547,119.94000244140625,173.6300048828125,120.19000244140625,170.1300048828125,117.76000213623047,172.36000061035156,119.0,89058800,5485100
2022-04-07 00:00:00-04:00,171.36474609375,121.76194763183594,172.13999938964844,123.37000274658203,173.36000061035156,124.20999908447266,169.85000610351562,119.29000091552734,171.16000366210938,119.5999984741211,77594700,5863500
2022-04-08 00:00:00-04:00,169.323974609375,121.64350891113281,170.08999633789062,123.25,171.77999877929688,124.36000061035156,169.1999969482422,122.11000061035156,171.77999877929688,123.41999816894531,76575500,5093900
2022-04-11 00:00:00-04:00,165.00352478027344,118.47534942626953,165.75,120.04000091552734,169.02999877929688,123.5,165.5,119.77999877929688,168.7100067138672,123.4800033569336,72246700,4071100
2022-04-12 00:00:00-04:00,166.90493774414062,116.84685516357422,167.66000366210938,118.38999938964844,169.8699951171875,120.61000061035156,166.63999938964844,117.72000122070312,168.02000427246094,119.79000091552734,79265200,4432300
